origin_id,origin_name,target_id,target_name,relationship_type,relationship_source,curation_status,notes
LC-0344,Torre Malakoff,LC-0223,Memorial de Medicina,local,wide_interconnection_columns,imported,
LC-0344,Torre Malakoff,LC-0239,Museu da Abolição (Casarão de João Alfredo),local,wide_interconnection_columns,imported,
LC-0344,Torre Malakoff,LC-0240,Museu do Estado,local,wide_interconnection_columns,imported,
LC-0344,Torre Malakoff,LC-0241,Museu do Homem do Nordeste,local,wide_interconnection_columns,imported,
LC-0344,Torre Malakoff,LC-0248,Oficina Brennand,local,wide_interconnection_columns,imported,
FH-0345,Transporte Público no Recife,LC-0341,Terminal de Santa Rita,local,wide_interconnection_columns,imported,
FH-0345,Transporte Público no Recife,LC-0269,Ponte D'Uchôa,local,wide_interconnection_columns,imported,
FH-0345,Transporte Público no Recife,FH-0265,Pernambuco Tramways,historical_event,wide_interconnection_columns,imported,
FH-0345,Transporte Público no Recife,FH-0299,Proclamação da República,historical_event,wide_interconnection_columns,imported,
FH-0345,Transporte Público no Recife,FH-0182,Povos Originários (Índios),historical_event,wide_interconnection_columns,imported,
FH-0345,Transporte Público no Recife,FH-0256,Parceria nos Morros,historical_event,wide_interconnection_columns,imported,
FH-0345,Transporte Público no Recife,FH-0247,O Carapuceiro,historical_event,wide_interconnection_columns,imported,
FH-0345,Transporte Público no Recife,FH-0120,Esgotamento Sanitário,historical_event,wide_interconnection_columns,imported,
FH-0345,Transporte Público no Recife,FH-0106,Desabamentos em Morros do Recife,historical_event,wide_interconnection_columns,imported,
FH-0345,Transporte Público no Recife,FH-0102,Cruzeiro do Forte,historical_event,wide_interconnection_columns,imported,
FH-0345,Transporte Público no Recife,FH-0097,Convenção de Beberibe,historical_event,wide_interconnection_columns,imported,
FH-0345,Transporte Público no Recife,FH-0095,Confederação do Equador,historical_event,wide_interconnection_columns,imported,
FH-0345,Transporte Público no Recife,FH-0094,Companhia das Índias Ocidentais,historical_event,wide_interconnection_columns,imported,
LC-0465,Travessa Tuyuty,LC-0137,Forte do Brum,local,wide_interconnection_columns,imported,
LC-0465,Travessa Tuyuty,LC-0022,Arsenal da Marinha,local,wide_interconnection_columns,imported,
LC-0465,Travessa Tuyuty,LC-0028,Avenida Barbosa Lima,local,wide_interconnection_columns,imported,
LC-0465,Travessa Tuyuty,LC-0036,Avenida Marquês de Olinda,local,wide_interconnection_columns,imported,
LC-0465,Travessa Tuyuty,LC-0037,Avenida Rio Branco,local,wide_interconnection_columns,imported,
LC-0465,Travessa Tuyuty,LC-0060,Cais da Alfândega,local,wide_interconnection_columns,imported,
LC-0465,Travessa Tuyuty,LC-0174,Igreja de São Pedro dos Clérigos,local,wide_interconnection_columns,imported,
LC-0465,Travessa Tuyuty,FH-0493,O Frevo,historical_event,wide_interconnection_columns,imported,
LC-0465,Travessa Tuyuty,FH-0492,Parada da Diversidade do Recife,historical_event,wide_interconnection_columns,imported,
LC-0465,Travessa Tuyuty,LC-0462,Igreja de São João Batista dos Militares,local,wide_interconnection_columns,imported,
LC-0465,Travessa Tuyuty,FH-0494,O Maracatu,historical_event,wide_interconnection_columns,imported,
LC-0465,Travessa Tuyuty,LC-0419,Igreja Nossa Senhora da Soledade,local,wide_interconnection_columns,imported,
LC-0465,Travessa Tuyuty,LC-0086,Clube Náutico Capibaribe,local,wide_interconnection_columns,imported,
LC-0465,Travessa Tuyuty,LC-0463,O Forró,local,wide_interconnection_columns,imported,
LC-0465,Travessa Tuyuty,FH-0491,Queima da Lapinha,historical_event,wide_interconnection_columns,imported,
LC-0443,Troça Carnavalesca Mista Cariri Olindense,LC-0442,O Homem da Meia-Noite,local,wide_interconnection_columns,imported,
LC-0443,Troça Carnavalesca Mista Cariri Olindense,LC-0445,Clube Carnavalesco Misto Elefante de Olinda,local,wide_interconnection_columns,imported,
LC-0443,Troça Carnavalesca Mista Cariri Olindense,LC-0446,Clube Carnavalesco Misto Vassourinhas de Olinda,local,wide_interconnection_columns,imported,
LC-0443,Troça Carnavalesca Mista Cariri Olindense,LC-0562,Largo do Amparo,local,wide_interconnection_columns,imported,
LC-0443,Troça Carnavalesca Mista Cariri Olindense,LC-0557,Igreja do Amparo,local,wide_interconnection_columns,imported,
LC-0443,Troça Carnavalesca Mista Cariri Olindense,LC-0042,Banhistas do Pina,local,wide_interconnection_columns,imported,
LC-0443,Troça Carnavalesca Mista Cariri Olindense,LC-0050,Batutas de São José,local,wide_interconnection_columns,imported,
LC-0443,Troça Carnavalesca Mista Cariri Olindense,LC-0149,Galo da Madrugada,local,wide_interconnection_columns,imported,
LC-0443,Troça Carnavalesca Mista Cariri Olindense,LC-0213,Maracatu Encanto do Pina,local,wide_interconnection_columns,imported,
LC-0443,Troça Carnavalesca Mista Cariri Olindense,LC-0214,Maracatu Porto Rico,local,wide_interconnection_columns,imported,
LC-0443,Troça Carnavalesca Mista Cariri Olindense,LC-0388,Maracatu Cruzeiro do Forte,local,wide_interconnection_columns,imported,
LC-0443,Troça Carnavalesca Mista Cariri Olindense,LC-0394,Madeiras do Rosarinho,local,wide_interconnection_columns,imported,
LC-0443,Troça Carnavalesca Mista Cariri Olindense,LC-0437,Casa do Carnaval - Anexo,local,wide_interconnection_columns,imported,
LC-0443,Troça Carnavalesca Mista Cariri Olindense,LC-0444,Troça Carnavalesca Mista Pitombeira dos Quatro Cantos,local,wide_interconnection_columns,imported,
LC-0443,Troça Carnavalesca Mista Cariri Olindense,FH-0493,O Frevo,historical_event,wide_interconnection_columns,imported,
LC-0444,Troça Carnavalesca Mista Pitombeira dos Quatro Cantos,LC-0445,Clube Carnavalesco Misto Elefante de Olinda,local,wide_interconnection_columns,imported,
LC-0444,Troça Carnavalesca Mista Pitombeira dos Quatro Cantos,LC-0603,Troça Carnavalesca Ceroula de Olinda,local,wide_interconnection_columns,imported,
LC-0444,Troça Carnavalesca Mista Pitombeira dos Quatro Cantos,LC-0443,Troça Carnavalesca Mista Cariri Olindense,local,wide_interconnection_columns,imported,
LC-0444,Troça Carnavalesca Mista Pitombeira dos Quatro Cantos,LC-0442,O Homem da Meia-Noite,local,wide_interconnection_columns,imported,
LC-0444,Troça Carnavalesca Mista Pitombeira dos Quatro Cantos,LC-0528,Clube Carnavalesco Misto Vassourinhas,local,wide_interconnection_columns,imported,
LC-0444,Troça Carnavalesca Mista Pitombeira dos Quatro Cantos,LC-0042,Banhistas do Pina,local,wide_interconnection_columns,imported,
LC-0444,Troça Carnavalesca Mista Pitombeira dos Quatro Cantos,LC-0050,Batutas de São José,local,wide_interconnection_columns,imported,
LC-0444,Troça Carnavalesca Mista Pitombeira dos Quatro Cantos,LC-0149,Galo da Madrugada,local,wide_interconnection_columns,imported,
LC-0444,Troça Carnavalesca Mista Pitombeira dos Quatro Cantos,LC-0213,Maracatu Encanto do Pina,local,wide_interconnection_columns,imported,
LC-0444,Troça Carnavalesca Mista Pitombeira dos Quatro Cantos,LC-0214,Maracatu Porto Rico,local,wide_interconnection_columns,imported,
LC-0444,Troça Carnavalesca Mista Pitombeira dos Quatro Cantos,LC-0388,Maracatu Cruzeiro do Forte,local,wide_interconnection_columns,imported,
LC-0444,Troça Carnavalesca Mista Pitombeira dos Quatro Cantos,LC-0394,Madeiras do Rosarinho,local,wide_interconnection_columns,imported,
LC-0444,Troça Carnavalesca Mista Pitombeira dos Quatro Cantos,LC-0437,Casa do Carnaval - Anexo,local,wide_interconnection_columns,imported,
LC-0444,Troça Carnavalesca Mista Pitombeira dos Quatro Cantos,LC-0446,Clube Carnavalesco Misto Vassourinhas de Olinda,local,wide_interconnection_columns,imported,
LC-0444,Troça Carnavalesca Mista Pitombeira dos Quatro Cantos,FH-0493,O Frevo,historical_event,wide_interconnection_columns,imported,
LC-0346,UFPE,LC-0336,Sudene,local,wide_interconnection_columns,imported,
LC-0346,UFPE,PE-AUS-0033,Bezerra Coutinho,person,wide_interconnection_columns,imported,
LC-0346,UFPE,LC-0130,Faculdade de Medicina,local,wide_interconnection_columns,imported,
LC-0346,UFPE,PE-AUS-0107,Joaquim Amazonas,person,wide_interconnection_columns,imported,
LC-0346,UFPE,PE-AUS-0116,Luís Freire,person,wide_interconnection_columns,imported,
LC-0346,UFPE,LC-0347,UFRPE,local,wide_interconnection_columns,imported,
LC-0346,UFPE,LC-0380,Faculdade de Direito do Recife,local,wide_interconnection_columns,imported,
LC-0346,UFPE,LC-0401,Faculdade Maurício de Nassau,local,wide_interconnection_columns,imported,
LC-0346,UFPE,LC-0168,Igreja da Várzea (Paróquia Nossa Sra. do Rosário),local,wide_interconnection_columns,imported,
LC-0346,UFPE,LC-0183,Instituto Ricardo Brennand,local,wide_interconnection_columns,imported,
LC-0346,UFPE,LC-0248,Oficina Brennand,local,wide_interconnection_columns,imported,
LC-0346,UFPE,LC-0285,Praça da Várzea,local,wide_interconnection_columns,imported,
LC-0346,UFPE,LC-0223,Memorial de Medicina,local,wide_interconnection_columns,imported,
LC-0346,UFPE,LC-0205,Liceu de Artes e Ofícios,local,wide_interconnection_columns,imported,
LC-0346,UFPE,LC-0146,Fundação Joaquim Nabuco,local,wide_interconnection_columns,imported,
LC-0347,UFRPE,LC-0346,UFPE,local,wide_interconnection_columns,imported,
LC-0347,UFRPE,LC-0373,Parque de Dois Irmãos,local,wide_interconnection_columns,imported,
LC-0347,UFRPE,LC-0374,Jardim Botânico,local,wide_interconnection_columns,imported,
LC-0347,UFRPE,LC-0380,Faculdade de Direito do Recife,local,wide_interconnection_columns,imported,
LC-0347,UFRPE,LC-0401,Faculdade Maurício de Nassau,local,wide_interconnection_columns,imported,
LC-0347,UFRPE,LC-0168,Igreja da Várzea (Paróquia Nossa Sra. do Rosário),local,wide_interconnection_columns,imported,
LC-0347,UFRPE,LC-0183,Instituto Ricardo Brennand,local,wide_interconnection_columns,imported,
LC-0347,UFRPE,LC-0248,Oficina Brennand,local,wide_interconnection_columns,imported,
LC-0347,UFRPE,LC-0285,Praça da Várzea,local,wide_interconnection_columns,imported,
LC-0347,UFRPE,LC-0130,Faculdade de Medicina,local,wide_interconnection_columns,imported,
LC-0347,UFRPE,LC-0359,Parque das Esculturas,local,wide_interconnection_columns,imported,
LC-0347,UFRPE,LC-0205,Liceu de Artes e Ofícios,local,wide_interconnection_columns,imported,
LC-0347,UFRPE,LC-0356,Escola Eduardo Gomes,local,wide_interconnection_columns,imported,
LC-0347,UFRPE,LC-0083,Cinema da Glória,local,wide_interconnection_columns,imported,
LC-0347,UFRPE,LC-0343,Torre do Zeppelin,local,wide_interconnection_columns,imported,
LC-0349,União Brasileira de Escritores,LC-0025,Avenida 17 de Agosto,local,wide_interconnection_columns,imported,
LC-0349,União Brasileira de Escritores,LC-0006,Academia Pernambucana de Letras,local,wide_interconnection_columns,imported,
LC-0349,União Brasileira de Escritores,LC-0135,Fortaleza do Buraco,local,wide_interconnection_columns,imported,
LC-0349,União Brasileira de Escritores,LC-0136,Forte das Cinco Pontas,local,wide_interconnection_columns,imported,
LC-0349,União Brasileira de Escritores,LC-0137,Forte do Brum,local,wide_interconnection_columns,imported,
LC-0349,União Brasileira de Escritores,LC-0438,Forte do Picão,local,wide_interconnection_columns,imported,
LC-0349,União Brasileira de Escritores,LC-0449,Forte de São Francisco,local,wide_interconnection_columns,imported,
LC-0349,União Brasileira de Escritores,FH-0049,Batalha do Monte das Tabocas,historical_event,wide_interconnection_columns,imported,
LC-0349,União Brasileira de Escritores,FH-0153,Guerra dos Mascates,historical_event,wide_interconnection_columns,imported,
LC-0349,União Brasileira de Escritores,FH-0184,Intentona Comunista,historical_event,wide_interconnection_columns,imported,
LC-0349,União Brasileira de Escritores,FH-0185,Invasão Holandesa,historical_event,wide_interconnection_columns,imported,
LC-0349,União Brasileira de Escritores,FH-0381,Batalha dos Guararapes,historical_event,wide_interconnection_columns,imported,
LC-0349,União Brasileira de Escritores,LC-0043,Banco do Nordeste,local,wide_interconnection_columns,imported,
LC-0349,União Brasileira de Escritores,LC-0114,Edifício dos Correios,local,wide_interconnection_columns,imported,
LC-0349,União Brasileira de Escritores,LC-0122,Estação de Esgotos do Cabanga,local,wide_interconnection_columns,imported,
LC-0350,Via Mangue,PE-AUS-0087,Geraldo Julio,person,wide_interconnection_columns,imported,
LC-0350,Via Mangue,LC-0025,Avenida 17 de Agosto,local,wide_interconnection_columns,imported,
LC-0350,Via Mangue,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
LC-0350,Via Mangue,LC-0027,Avenida Barão de Souza Leão,local,wide_interconnection_columns,imported,
LC-0350,Via Mangue,LC-0028,Avenida Barbosa Lima,local,wide_interconnection_columns,imported,
LC-0350,Via Mangue,LC-0029,Avenida Boa Viagem,local,wide_interconnection_columns,imported,
LC-0350,Via Mangue,LC-0002,1 Jardim de Boa Viagem,local,wide_interconnection_columns,imported,
LC-0350,Via Mangue,LC-0003,2 Jardim de Boa Viagem,local,wide_interconnection_columns,imported,
LC-0350,Via Mangue,LC-0004,3 Jardim de Boa Viagem,local,wide_interconnection_columns,imported,
LC-0350,Via Mangue,LC-0009,Aeroclube de Pernambuco,local,wide_interconnection_columns,imported,
LC-0350,Via Mangue,LC-0010,Aeroporto Internacional do Recife,local,wide_interconnection_columns,imported,
LC-0350,Via Mangue,LC-0323,Rua Padre Carapuceiro,local,wide_interconnection_columns,imported,
LC-0350,Via Mangue,LC-0325,Rua Félix de Brito e Melo,local,wide_interconnection_columns,imported,
LC-0350,Via Mangue,LC-0319,Rua do Sol,local,wide_interconnection_columns,imported,
LC-0350,Via Mangue,LC-0318,Rua do Imperador,local,wide_interconnection_columns,imported,
LC-0351,Viaduto Capitão Temudo,PE-AUS-0042,Capitão Temudo,person,wide_interconnection_columns,imported,
LC-0351,Viaduto Capitão Temudo,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
LC-0351,Viaduto Capitão Temudo,LC-0352,Viaduto José de Barros Lima,local,wide_interconnection_columns,imported,
LC-0351,Viaduto Capitão Temudo,LC-0031,Avenida Dantas Barreto,local,wide_interconnection_columns,imported,
LC-0351,Viaduto Capitão Temudo,LC-0063,Cais José Estelita,local,wide_interconnection_columns,imported,
LC-0351,Viaduto Capitão Temudo,LC-0064,Cais Martins de Barros,local,wide_interconnection_columns,imported,
LC-0351,Viaduto Capitão Temudo,LC-0066,Camelódromo,local,wide_interconnection_columns,imported,
LC-0351,Viaduto Capitão Temudo,LC-0075,Casa da Cultura,local,wide_interconnection_columns,imported,
LC-0351,Viaduto Capitão Temudo,LC-0364,Restaurante Leite,local,wide_interconnection_columns,imported,
LC-0351,Viaduto Capitão Temudo,LC-0382,Painel da Batalha dos Guararapes,local,wide_interconnection_columns,imported,
LC-0351,Viaduto Capitão Temudo,LC-0233,Monumento aos Aviadores Portugueses,local,wide_interconnection_columns,imported,
LC-0351,Viaduto Capitão Temudo,LC-0232,Monumento a Frei Caneca,local,wide_interconnection_columns,imported,
LC-0351,Viaduto Capitão Temudo,LC-0229,Mercado de São José,local,wide_interconnection_columns,imported,
LC-0351,Viaduto Capitão Temudo,LC-0370,Cais de Santa Rita,local,wide_interconnection_columns,imported,
LC-0351,Viaduto Capitão Temudo,LC-0341,Terminal de Santa Rita,local,wide_interconnection_columns,imported,
LC-0352,Viaduto José de Barros Lima,PE-AUS-0110,José de Barros Lima (Leão Coroado),person,wide_interconnection_columns,imported,
LC-0352,Viaduto José de Barros Lima,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
LC-0352,Viaduto José de Barros Lima,LC-0351,Viaduto Capitão Temudo,local,wide_interconnection_columns,imported,
LC-0352,Viaduto José de Barros Lima,LC-0031,Avenida Dantas Barreto,local,wide_interconnection_columns,imported,
LC-0352,Viaduto José de Barros Lima,LC-0063,Cais José Estelita,local,wide_interconnection_columns,imported,
LC-0352,Viaduto José de Barros Lima,LC-0064,Cais Martins de Barros,local,wide_interconnection_columns,imported,
LC-0352,Viaduto José de Barros Lima,LC-0066,Camelódromo,local,wide_interconnection_columns,imported,
LC-0352,Viaduto José de Barros Lima,LC-0075,Casa da Cultura,local,wide_interconnection_columns,imported,
LC-0352,Viaduto José de Barros Lima,LC-0229,Mercado de São José,local,wide_interconnection_columns,imported,
LC-0352,Viaduto José de Barros Lima,LC-0364,Restaurante Leite,local,wide_interconnection_columns,imported,
LC-0352,Viaduto José de Barros Lima,LC-0382,Painel da Batalha dos Guararapes,local,wide_interconnection_columns,imported,
LC-0352,Viaduto José de Barros Lima,LC-0233,Monumento aos Aviadores Portugueses,local,wide_interconnection_columns,imported,
LC-0352,Viaduto José de Barros Lima,LC-0232,Monumento a Frei Caneca,local,wide_interconnection_columns,imported,
LC-0352,Viaduto José de Barros Lima,LC-0370,Cais de Santa Rita,local,wide_interconnection_columns,imported,
LC-0352,Viaduto José de Barros Lima,LC-0341,Terminal de Santa Rita,local,wide_interconnection_columns,imported,
PE-AUS-0001,Abdias de Carvalho,LC-0378,Avenida Abdias de Carvalho,local,wide_interconnection_columns,imported,
PE-AUS-0002,Abreu e Lima,LC-0385,Cemitério dos Ingleses,local,wide_interconnection_columns,imported,
PE-AUS-0002,Abreu e Lima,FH-0001,Questão Religiosa,historical_event,wide_interconnection_columns,imported,
PE-AUS-0002,Abreu e Lima,FH-0303,Revolução Pernambucana de 1817,historical_event,wide_interconnection_columns,imported,
PE-AUS-0002,Abreu e Lima,FH-0305,Revolução Praieira,historical_event,wide_interconnection_columns,imported,
PE-AUS-0003,Aderbal Jurema,LC-0225,Mercado da Madalena,local,wide_interconnection_columns,imported,
PE-AUS-0004,Agamenon Magalhães,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
PE-AUS-0004,Agamenon Magalhães,LC-0461,O Terreiro de Xambá,local,wide_interconnection_columns,imported,
PE-AUS-0005,Alfredo Lisboa,LC-0313,Avenida Alfredo Lisboa,local,wide_interconnection_columns,imported,
PE-AUS-0005,Alfredo Lisboa,LC-0282,Porto do Recife,local,wide_interconnection_columns,imported,
PE-AUS-0006,Almirante Tamandaré,LC-0289,Praça do Arsenal,local,wide_interconnection_columns,imported,
PE-AUS-0007,Álvaro Lins,LC-0380,Faculdade de Direito do Recife,local,wide_interconnection_columns,imported,
PE-AUS-0008,Aníbal Fernandes,LC-0107,Diário de Pernambuco,local,wide_interconnection_columns,imported,
PE-AUS-0008,Aníbal Fernandes,LC-0283,Praça da Independência,local,wide_interconnection_columns,imported,
PE-AUS-0009,Anna Paes,FH-0488,Batalha de Casa Forte,historical_event,wide_interconnection_columns,imported,
PE-AUS-0010,Antônio de Góis,FH-0490,Invenção do Cobogó,historical_event,wide_interconnection_columns,imported,
PE-AUS-0010,Antônio de Góis,LC-0225,Mercado da Madalena,local,wide_interconnection_columns,imported,
PE-AUS-0010,Antônio de Góis,LC-0271,Ponte da Capunga,local,wide_interconnection_columns,imported,
PE-AUS-0010,Antônio de Góis,LC-0276,Ponte Duarte Coelho,local,wide_interconnection_columns,imported,
PE-AUS-0011,Antônio Farias,LC-0297,Prefeitura do Recife,local,wide_interconnection_columns,imported,
PE-AUS-0012,Antônio Fernandes de Matos,LC-0068,Capela Dourada,local,wide_interconnection_columns,imported,
PE-AUS-0013,Antônio Filipe Camarão,FH-0488,Batalha de Casa Forte,historical_event,wide_interconnection_columns,imported,
PE-AUS-0013,Antônio Filipe Camarão,FH-0102,Cruzeiro do Forte,historical_event,wide_interconnection_columns,imported,
PE-AUS-0013,Antônio Filipe Camarão,LC-0168,Igreja da Várzea (Paróquia Nossa Sra. do Rosário),local,wide_interconnection_columns,imported,
PE-AUS-0013,Antônio Filipe Camarão,FH-0185,Invasão Holandesa,historical_event,wide_interconnection_columns,imported,
PE-AUS-0013,Antônio Filipe Camarão,FH-0486,Invasões Holandesas do Brasil,historical_event,wide_interconnection_columns,imported,
PE-AUS-0014,Antônio Madureira,FH-0489,Movimento Armorial,historical_event,wide_interconnection_columns,imported,
PE-AUS-0015,Antônio Nóbrega,FH-0489,Movimento Armorial,historical_event,wide_interconnection_columns,imported,
PE-AUS-0016,Antônio Silvino,LC-0075,Casa da Cultura,local,wide_interconnection_columns,imported,
PE-AUS-0017,Ariano Suassuna,LC-0006,Academia Pernambucana de Letras,local,wide_interconnection_columns,imported,
PE-AUS-0017,Ariano Suassuna,LC-0025,Avenida 17 de Agosto,local,wide_interconnection_columns,imported,
PE-AUS-0017,Ariano Suassuna,FH-0489,Movimento Armorial,historical_event,wide_interconnection_columns,imported,
PE-AUS-0018,Arthur Rosendo,LC-0461,O Terreiro de Xambá,local,wide_interconnection_columns,imported,
PE-AUS-0019,Ascenso Ferreira,LC-0268,Ponte Buarque de Macedo,local,wide_interconnection_columns,imported,
PE-AUS-0020,Assis Chateaubriand,LC-0107,Diário de Pernambuco,local,wide_interconnection_columns,imported,
PE-AUS-0020,Assis Chateaubriand,LC-0283,Praça da Independência,local,wide_interconnection_columns,imported,
PE-AUS-0021,Augusto Lucena,LC-0378,Avenida Abdias de Carvalho,local,wide_interconnection_columns,imported,
PE-AUS-0021,Augusto Lucena,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
PE-AUS-0021,Augusto Lucena,LC-0030,Avenida Caxangá,local,wide_interconnection_columns,imported,
PE-AUS-0021,Augusto Lucena,LC-0031,Avenida Dantas Barreto,local,wide_interconnection_columns,imported,
PE-AUS-0021,Augusto Lucena,LC-0032,Avenida Domingos Ferreira,local,wide_interconnection_columns,imported,
PE-AUS-0021,Augusto Lucena,LC-0377,Avenida Nossa Senhora do Carmo,local,wide_interconnection_columns,imported,
PE-AUS-0021,Augusto Lucena,LC-0380,Faculdade de Direito do Recife,local,wide_interconnection_columns,imported,
PE-AUS-0021,Augusto Lucena,LC-0270,Ponte da Boa Vista,local,wide_interconnection_columns,imported,
PE-AUS-0021,Augusto Lucena,LC-0281,Ponte Princesa Isabel,local,wide_interconnection_columns,imported,
PE-AUS-0021,Augusto Lucena,LC-0290,Praça do Carmo,local,wide_interconnection_columns,imported,
PE-AUS-0021,Augusto Lucena,LC-0297,Prefeitura do Recife,local,wide_interconnection_columns,imported,
PE-AUS-0022,Azeredo Coutinho (Bispo),FH-0001,Questão Religiosa,historical_event,wide_interconnection_columns,imported,
PE-AUS-0022,Azeredo Coutinho (Bispo),LC-0330,Seminário de Olinda,local,wide_interconnection_columns,imported,
LC-AUS-0023,Bacia do Pina,LC-0009,Aeroclube de Pernambuco,local,wide_interconnection_columns,imported,
LC-AUS-0023,Bacia do Pina,LC-0010,Aeroporto Internacional do Recife,local,wide_interconnection_columns,imported,
LC-AUS-0023,Bacia do Pina,LC-0058,Cabanga Iate Clube,local,wide_interconnection_columns,imported,
LC-AUS-0023,Bacia do Pina,LC-0060,Cais da Alfândega,local,wide_interconnection_columns,imported,
LC-AUS-0023,Bacia do Pina,LC-0061,Cais da Lingueta,local,wide_interconnection_columns,imported,
LC-AUS-0023,Bacia do Pina,LC-0370,Cais de Santa Rita,local,wide_interconnection_columns,imported,
LC-AUS-0023,Bacia do Pina,LC-0062,Cais do Apolo,local,wide_interconnection_columns,imported,
LC-AUS-0023,Bacia do Pina,LC-0063,Cais José Estelita,local,wide_interconnection_columns,imported,
LC-AUS-0023,Bacia do Pina,LC-0064,Cais Martins de Barros,local,wide_interconnection_columns,imported,
LC-AUS-0023,Bacia do Pina,LC-0076,Casa de Banhos,local,wide_interconnection_columns,imported,
LC-AUS-0023,Bacia do Pina,LC-0214,Maracatu Porto Rico,local,wide_interconnection_columns,imported,
LC-AUS-0023,Bacia do Pina,,Museu Cais do Sertão,unresolved,wide_interconnection_columns,broken_link,Target node not found in nodes table
LC-AUS-0023,Bacia do Pina,LC-0268,Ponte Buarque de Macedo,local,wide_interconnection_columns,imported,
LC-AUS-0023,Bacia do Pina,LC-0269,Ponte D'Uchôa,local,wide_interconnection_columns,imported,
LC-AUS-0023,Bacia do Pina,LC-0270,Ponte da Boa Vista,local,wide_interconnection_columns,imported,
PE-AUS-0024,Barão de Lucena,LC-0159,Hospital Barão de Lucena,local,wide_interconnection_columns,imported,
PE-AUS-0024,Barão de Lucena,LC-0270,Ponte da Boa Vista,local,wide_interconnection_columns,imported,
PE-AUS-0025,Barão de Souza Leão,LC-0027,Avenida Barão de Souza Leão,local,wide_interconnection_columns,imported,
PE-AUS-0026,Barão do Rio Branco,LC-0037,Avenida Rio Branco,local,wide_interconnection_columns,imported,
PE-AUS-0027,Barbosa Lima,LC-0028,Avenida Barbosa Lima,local,wide_interconnection_columns,imported,
PE-AUS-0027,Barbosa Lima,LC-0440,Observatório do Alto da Sé,local,wide_interconnection_columns,imported,
PE-AUS-0028,Barbosa Lima Sobrinho,LC-0380,Faculdade de Direito do Recife,local,wide_interconnection_columns,imported,
PE-AUS-0028,Barbosa Lima Sobrinho,LC-0279,Ponte Motocolombó,local,wide_interconnection_columns,imported,
PE-AUS-0028,Barbosa Lima Sobrinho,FH-0299,Proclamação da República,historical_event,wide_interconnection_columns,imported,
PE-AUS-0029,Barreto de Menezes,LC-0022,Arsenal da Marinha,local,wide_interconnection_columns,imported,
PE-AUS-0029,Barreto de Menezes,FH-0102,Cruzeiro do Forte,historical_event,wide_interconnection_columns,imported,
PE-AUS-0029,Barreto de Menezes,LC-0136,Forte das Cinco Pontas,local,wide_interconnection_columns,imported,
PE-AUS-0029,Barreto de Menezes,FH-0185,Invasão Holandesa,historical_event,wide_interconnection_columns,imported,
PE-AUS-0029,Barreto de Menezes,FH-0486,Invasões Holandesas do Brasil,historical_event,wide_interconnection_columns,imported,
PE-AUS-0029,Barreto de Menezes,LC-0317,Rua do Bom Jesus,local,wide_interconnection_columns,imported,
PE-AUS-0030,Bento Magalhães,LC-0086,Clube Náutico Capibaribe,local,wide_interconnection_columns,imported,
PE-AUS-0031,Bernardino da Silva.,LC-0442,O Homem da Meia-Noite,local,wide_interconnection_columns,imported,
PE-AUS-0032,Bernardo Vieira de Melo,FH-0095,Confederação do Equador,historical_event,wide_interconnection_columns,imported,
PE-AUS-0033,Bezerra Coutinho,LC-0130,Faculdade de Medicina,local,wide_interconnection_columns,imported,
PE-AUS-0033,Bezerra Coutinho,LC-0346,UFPE,local,wide_interconnection_columns,imported,
LC-AUS-0034,Boate Metrópole,FH-0492,Parada da Diversidade do Recife,historical_event,wide_interconnection_columns,imported,
LC-AUS-0035,Bonsucesso,LC-0462,Igreja de São João Batista dos Militares,local,wide_interconnection_columns,imported,
LC-AUS-0035,Bonsucesso,LC-0442,O Homem da Meia-Noite,local,wide_interconnection_columns,imported,
PE-AUS-0036,Borges da Fonseca,FH-0305,Revolução Praieira,historical_event,wide_interconnection_columns,imported,
PE-AUS-0037,Buarque de Macedo,LC-0268,Ponte Buarque de Macedo,local,wide_interconnection_columns,imported,
PE-AUS-0038,Uirá Ubi (Cacique Arcoverde),FH-0182,Povos Originários (Índios),historical_event,wide_interconnection_columns,imported,
PE-AUS-0039,Caetano Pinto,LC-0137,Forte do Brum,local,wide_interconnection_columns,imported,
PE-AUS-0039,Caetano Pinto,FH-0303,Revolução Pernambucana de 1817,historical_event,wide_interconnection_columns,imported,
PE-AUS-0040,Calabar,FH-0185,Invasão Holandesa,historical_event,wide_interconnection_columns,imported,
PE-AUS-0041,Capiba,LC-0437,Casa do Carnaval - Anexo,local,wide_interconnection_columns,imported,
PE-AUS-0041,Capiba,FH-0493,O Frevo,historical_event,wide_interconnection_columns,imported,
PE-AUS-0041,Capiba,LC-NOV-0001,Casa Capiba,local,wide_interconnection_columns,imported,
PE-AUS-0041,Capiba,LC-0580,Paço do Frevo,local,wide_interconnection_columns,imported,
PE-AUS-0042,Capitão Temudo,LC-0441,Alto da Sé,local,wide_interconnection_columns,imported,
PE-AUS-0042,Capitão Temudo,LC-0455,Igreja da Misericórdia de Olinda,local,wide_interconnection_columns,imported,
